test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,binarize
0.7278545945571758,0.7281067556296914,0.792927100723428,0.8506441223832528,16,42_temp_sense,16,layer_16/width_16k/p_anneal,l1,False
0.7503813832541928,0.7506255212677231,0.837072899276572,0.8868760064412239,32,42_temp_sense,16,layer_16/width_16k/p_anneal,l1,False
0.763762917403268,0.7639699749791493,0.8339538119087369,0.9154589371980677,64,42_temp_sense,16,layer_16/width_16k/p_anneal,l1,False
0.8172051210976724,0.817347789824854,0.8992821368948247,0.9396135265700483,128,42_temp_sense,16,layer_16/width_16k/p_anneal,l1,False
0.8372521656249177,0.8373644703919934,0.915806900389538,0.964975845410628,256,42_temp_sense,16,layer_16/width_16k/p_anneal,l1,False
0.8505121799356671,0.8507089241034195,0.9302225932109072,0.9718196457326891,512,42_temp_sense,16,layer_16/width_16k/p_anneal,l1,False
0.4273602122061181,0.5431446540880503,0.775793158548675,0.8023209283713485,1,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8107580847881082,0.8108176100628931,0.8980316220422688,0.8919567827130852,2,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8188231364486733,0.8188679245283019,0.9026223268144347,0.8947579031612645,4,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8268075310237307,0.8269182389937106,0.9086924668291582,0.9091636654661864,8,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8852564399793686,0.8852830188679245,0.9490326457993052,0.9523809523809523,16,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8985979849810489,0.8986163522012579,0.9553635350097565,0.9495798319327731,32,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8948244221437528,0.8948427672955975,0.9575001594873721,0.9567827130852341,64,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8958162860402618,0.8958490566037736,0.9610977389247413,0.9571828731492598,128,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8958162860402618,0.8958490566037736,0.9610977389247413,0.9571828731492598,256,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.8958162860402618,0.8958490566037736,0.9610977389247413,0.9571828731492598,512,6_hist_fig_isamerican,16,layer_16/width_16k/matryoshka_batch_topk_32,l1,False
0.7544790681239041,0.7549425287356322,0.8181487262568321,0.885551948051948,1,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.7897723688398961,0.7903448275862069,0.8670780007035014,0.9109172077922079,2,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.8960626882109366,0.8960919540229885,0.9588409478326748,0.9423701298701299,4,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.8932663225879234,0.8933333333333333,0.9640707018778072,0.9448051948051948,8,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.9020260942355374,0.9020689655172414,0.9672761986579361,0.9504870129870131,16,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.9057361270610442,0.9057471264367816,0.9700284782726338,0.9590097402597403,32,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.9494249666271588,0.9494252873563218,0.988717767465772,0.981737012987013,64,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.9599998308885811,0.96,0.9922420382596461,0.9841720779220778,128,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.9931034395287418,0.993103448275862,0.9994952040153688,1.0,256,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.9958620689655172,0.9958620689655172,0.99993489231019,1.0,512,67_social-security,16,layer_16/width_16k/jumprelu_32,l1,False
0.6328742959603547,0.6330275229357798,0.6313439065108515,0.7049114331723028,1,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.6328742959603547,0.6330275229357798,0.6313439065108515,0.7049114331723028,2,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.6328742959603547,0.6330275229357798,0.6313439065108515,0.7049114331723028,4,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.6433225061974077,0.6455379482902419,0.6825473010573178,0.7765700483091788,8,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.6303722780615385,0.6338615512927439,0.7004034501947691,0.7693236714975845,16,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.6869166219960027,0.6872393661384487,0.739474123539232,0.8152173913043478,32,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.6747349086772941,0.6755629691409508,0.7357122982749025,0.8446054750402576,64,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.6929160795771964,0.6930775646371977,0.7437618252643294,0.8341384863123993,128,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.701260751327816,0.7014178482068391,0.7550806900389538,0.8647342995169083,256,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.7080279281960188,0.7080900750625522,0.7657011686143573,0.8345410628019324,512,42_temp_sense,32,layer_32/width_16k/matryoshka_batch_topk_32,l1,False
0.5731307722789072,0.5766097240473061,0.6177425869718133,0.6776,1,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.6338546284509761,0.6349540078843626,0.6810635208230074,0.7168,2,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.6551223639839678,0.6551905387647832,0.7063972265828542,0.7436,4,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.6817299433695367,0.6817345597897503,0.7482095622993856,0.84,8,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.7098548521396096,0.7098554533508541,0.7782247080126403,0.8675999999999999,16,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.7248357424441524,0.7248357424441524,0.8025993049880288,0.8852,32,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.7689880777197621,0.768988173455979,0.8485646936349878,0.8935999999999998,64,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.8126084310539728,0.8126149802890933,0.8917501449092777,0.906,128,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.8196977557640706,0.8197109067017083,0.8989044361302343,0.9411999999999999,256,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.8472759856569295,0.8473061760840999,0.9192906435298076,0.9468,512,52_virtue_is,32,layer_32/width_16k/gated,l1,False
0.7447817579407962,0.7558974358974359,0.7624381458915407,0.7633618931048551,1,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.7447817579407962,0.7558974358974359,0.8417881307435958,0.8674010607915137,2,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.7602610827281879,0.7682051282051282,0.8330991012219342,0.8453692370461037,4,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.7858145985935919,0.7866666666666666,0.8416324435318274,0.8616891064871481,8,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.7836084837011372,0.7856410256410257,0.8651832901336386,0.9000407996736026,16,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.8123801307587559,0.8133333333333334,0.8856708856498468,0.9069767441860466,32,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.8222870637274634,0.8225641025641026,0.8984835224021275,0.9330885352917175,64,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.8389479302503762,0.838974358974359,0.9065203487393543,0.9400244798041615,128,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.8440727117650194,0.8441025641025641,0.9018371090988656,0.944920440636475,256,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.8348683207156461,0.8348717948717949,0.9030531524556502,0.9567523459812322,512,60_wikidata_occupation_isathlete,7,layer_7/width_16k/topk_32,l1,False
0.45121939978905945,0.5144654088050314,0.5397521009296848,0.6438575430172069,1,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.41745891732109874,0.5129559748427673,0.5428167900204448,0.6842737094837935,2,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.341661333696401,0.5011320754716981,0.5619436295680474,0.6322529011604642,4,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.5499626002586395,0.550440251572327,0.5639103873366014,0.6722689075630253,8,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.5690025949932026,0.5690566037735849,0.5901731475921458,0.7354941976790715,16,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.5802702523732608,0.580377358490566,0.6081288941500032,0.727891156462585,32,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.5843944669811305,0.5844025157232704,0.6102280517528927,0.7298919567827131,64,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.5929554596167315,0.5929559748427673,0.6259147739987989,0.7038815526210483,128,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.6012204586933172,0.6012578616352201,0.63856971724661,0.711484593837535,256,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.6009898750099515,0.6010062893081761,0.6245482456895374,0.74749899959984,512,54_cs_tf,32,layer_32/width_16k/p_anneal,l1,False
0.7214700435181666,0.7402298850574712,0.9491627320201308,0.9642857142857143,1,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.6172710509003643,0.6611494252873563,0.9491627320201308,0.9642857142857143,2,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.7371098704255922,0.7531034482758621,0.9965171613723687,0.9971590909090909,4,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.8318294519074129,0.8363218390804598,0.9975707221711131,0.9987824675324676,8,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.9926433049330231,0.9926436781609196,0.9985541019535689,1.0,16,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.9977011465095805,0.9977011494252873,0.998554101953569,1.0,32,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.9972413723126412,0.9972413793103448,0.9986183640889659,1.0,64,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.9981609148750941,0.9981609195402299,0.9986090629904215,1.0,128,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.9981609148750941,0.9981609195402299,0.9986479584934249,1.0,256,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.9981609148750941,0.9981609195402299,0.9986149818713133,1.0,512,71_social-media,7,layer_7/width_16k/batch_topk_32,l1,False
0.9544401717003557,0.9544827586206897,0.9802622233345961,0.984577922077922,1,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9793057253521036,0.9793103448275862,0.9984137399209915,0.9991883116883117,2,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9857466564109479,0.9857471264367816,0.9990749634720494,0.9979707792207793,4,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9958620689655172,0.9958620689655172,0.9997615536555009,0.9983766233766234,8,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9986206896551724,0.9986206896551724,0.999985625574977,1.0,16,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9995402298850574,0.9995402298850574,1.0,1.0,32,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9995402298850574,0.9995402298850574,0.9999974633367607,1.0,64,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9995402298850574,0.9995402298850574,0.9999974633367607,1.0,128,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9995402298850574,0.9995402298850574,1.0,1.0,256,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.9995402298850574,0.9995402298850574,1.0,1.0,512,70_prime-factors,7,layer_7/width_16k/p_anneal,l1,False
0.3492191427391665,0.5071264367816092,0.9998418813247469,0.9991883116883117,1,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
0.9912642902577685,0.991264367816092,0.9996786893230153,1.0,2,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
0.997241375811493,0.9972413793103448,0.9999315100925376,1.0,4,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
0.9995402296906769,0.9995402298850574,0.9999966177823476,1.0,8,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
0.999080459770115,0.999080459770115,0.999999154445587,1.0,16,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
1.0,1.0,1.0,1.0,32,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
0.9995402296906769,0.9995402298850574,1.0,1.0,64,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
1.0,1.0,1.0,1.0,128,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
1.0,1.0,1.0,1.0,256,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
0.999080459770115,0.999080459770115,0.9999991544455868,1.0,512,70_prime-factors,32,layer_32/width_16k/p_anneal,l1,False
0.7226485351015155,0.7227332457293035,0.7970863979780665,0.8,1,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.7678927419101866,0.7679369250985545,0.8384793394457697,0.8160000000000001,2,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.7911280258756795,0.7913272010512483,0.8708564096868467,0.8868,4,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.8132543619281835,0.8134034165571616,0.892552464341819,0.9128000000000001,8,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.8149706274201899,0.8149802890932983,0.8967414337757694,0.8852,16,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.8023651449961049,0.802365308804205,0.8869389911219929,0.8652000000000001,32,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.8336375343954722,0.8336399474375821,0.9098448793840928,0.886,64,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.8596576463533014,0.859658344283837,0.9381175221148962,0.9256,128,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.8777390083428588,0.8777923784494087,0.9440539675856318,0.9632,256,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.8917182779841026,0.8917214191852825,0.9577058305746696,0.9768,512,52_virtue_is,16,layer_16/width_16k/standard_new,l1,False
0.6132937881034767,0.6134453781512605,0.6519178887659104,0.5535426731078905,1,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.6684667891221739,0.6686674669867947,0.717752720900203,0.6493558776167472,2,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.7214877926820977,0.7214885954381752,0.8055709278730862,0.6976650563607085,4,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.7575023022490679,0.7575030012004802,0.8320420586607635,0.7987117552334942,8,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.7742739396931498,0.7743097238895558,0.8766659749123776,0.8446054750402576,16,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.8127056555620427,0.8127250900360145,0.8916828076000738,0.8772141706924316,32,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.8655458309499783,0.865546218487395,0.9301558752997603,0.9436392914653784,64,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.8931526433645491,0.8931572629051621,0.9491906474820144,0.9734299516908212,128,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.9327702026125383,0.9327731092436975,0.9693956373362848,0.9746376811594203,256,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.9423709709421668,0.9423769507803121,0.9755637797454345,0.9657809983896941,512,23_headline_ischina,7,layer_7/width_16k/standard_new,l1,False
0.5828454011625637,0.5828930817610063,0.6292761602326592,0.657062825130052,1,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.6074678712345215,0.6075471698113207,0.6590651103399461,0.7378951580632254,2,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.6130817120312313,0.6130817610062893,0.6723934447145885,0.7362945178071227,4,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.6275350072696803,0.6276729559748427,0.6825348163464936,0.7663065226090436,8,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.6420827086678401,0.6422641509433962,0.7116030354244236,0.7603041216486595,16,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.6744498324904188,0.6744654088050315,0.7500197460555988,0.8167266906762706,32,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.6899837835274923,0.690062893081761,0.7640265346482519,0.8147258903561425,64,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.7015541899603269,0.7016352201257862,0.7788836694044488,0.82953181272509,128,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.6979084065310875,0.6981132075471698,0.7816726731805023,0.8483393357342938,256,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.712583583874081,0.7127044025157233,0.7971032030127418,0.8635454181672669,512,48_cm_correct,24,layer_24/width_16k/standard,l1,False
0.7935277781578947,0.7935632183908046,0.8657678141403755,0.8887987012987013,1,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
0.8224759737183224,0.8225287356321839,0.8955867132961739,0.9111201298701299,2,69_blood-pressure,16,layer_16/width_16k/standard,l1,False
