test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,binarize,num_train
0.7717726231096081,0.7742616033755274,0.821498513414873,0.8333333333333334,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/topk_32,l1,False,103
0.7683897524770245,0.7684599156118144,0.8488134024105825,0.8798868312757202,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/topk_32,l1,False,103
0.355442396859087,0.5074931880108992,0.7187279584821329,0.8025295797633618,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,531
0.631795561585089,0.6450953678474114,0.7122333672386015,0.6809465524275805,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,531
0.7803761075170867,0.780377358490566,0.856628447079052,0.891156462585034,16,21_headline_istrump,24,layer_24/width_16k/gated,l1,False,1024
0.8666063883225481,0.8666666666666667,0.934927633237776,0.9351740696278512,128,21_headline_istrump,24,layer_24/width_16k/gated,l1,False,1024
0.6367659625918883,0.639943741209564,0.6715223927836683,0.7572751322751324,16,41_truthqa_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,74
0.6644703029433275,0.6652601969057665,0.7185393258426966,0.800925925925926,128,41_truthqa_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,74
0.594848073811555,0.5977103836111669,0.6328968747630135,1.0,16,26_headline_isfrontpage,24,layer_24/width_16k/p_anneal,l1,False,20
0.6045681207615347,0.606145812412131,0.6459709468650012,1.0,128,26_headline_isfrontpage,24,layer_24/width_16k/p_anneal,l1,False,20
0.6972000596540474,0.7002597402597402,0.7822995533275907,0.9398148148148149,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,74
0.7697471019531377,0.7698701298701298,0.8389259136922689,0.974867724867725,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,74
0.5309820450835762,0.53099173553719,0.5431193224506523,0.536,16,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,275
0.5884043493518724,0.5888429752066116,0.6068021310019808,0.816,128,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,275
0.4818044423077455,0.48760330578512395,0.48007581449354547,0.5720000000000001,16,47_reasoning_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.3364360945125761,0.5004132231404959,0.5087985793320129,0.5,128,47_reasoning_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.7772637651725613,0.7773052820053715,0.8562967213784846,0.8327330932372948,16,56_wikidatasex_or_gender,24,layer_24/width_16k/standard,l1,False,531
0.9308407603563008,0.9308415398388541,0.9786002361165324,0.9727891156462586,128,56_wikidatasex_or_gender,24,layer_24/width_16k/standard,l1,False,531
0.577735065496453,0.5785256410256411,0.603740183010766,1.0,16,7_hist_fig_ispolitician,24,layer_24/width_16k/standard_new,l1,False,7
0.5925008624055849,0.5947516025641025,0.6348118528106509,1.0,128,7_hist_fig_ispolitician,24,layer_24/width_16k/standard_new,l1,False,7
0.5686156896785372,0.5686353557750453,0.5871097762348689,0.9444444444444445,16,44_phys_tf,24,layer_24/width_16k/jumprelu_32,l1,False,38
0.5979440059728149,0.5982664785325539,0.6277279907945548,0.9305555555555555,128,44_phys_tf,24,layer_24/width_16k/jumprelu_32,l1,False,38
0.6422409456419139,0.6426637791012453,0.6714547189899303,0.88,16,23_headline_ischina,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,10
0.33363416481748764,0.5002707092582567,0.5,0.5,128,23_headline_ischina,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,10
0.8356954242196171,0.8357142857142857,0.8996683673469388,0.8888888888888888,16,23_headline_ischina,24,layer_24/width_16k/standard,l1,False,737
0.886581012366529,0.8866071428571428,0.9528635204081632,0.9456521739130435,128,23_headline_ischina,24,layer_24/width_16k/standard,l1,False,737
0.6121687538872276,0.6124382207578254,0.6635092305855085,0.9128205128205128,16,51_just_is,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.6693649431083865,0.6694810543657331,0.7329230096974072,0.9641025641025642,128,51_just_is,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.44441859246960397,0.4692556634304207,0.43792656828758253,1.0,16,23_headline_ischina,24,layer_24/width_16k/jumprelu_32,l1,False,3
0.469017476411872,0.49460625674217906,0.47170990389012823,1.0,128,23_headline_ischina,24,layer_24/width_16k/jumprelu_32,l1,False,3
0.6259327562184758,0.6259605399792316,0.6727605806431132,1.0,16,52_virtue_is,24,layer_24/width_16k/standard_new,l1,False,14
0.6011749686722865,0.6097611630321911,0.6375826941630653,1.0,128,52_virtue_is,24,layer_24/width_16k/standard_new,l1,False,14
0.6764181304396782,0.6784494878489656,0.7421231732877673,1.0,16,57_wikidatais_alive,24,layer_24/width_16k/standard_new,l1,False,20
0.7723848717380852,0.773046796545491,0.856454342883789,1.0,128,57_wikidatais_alive,24,layer_24/width_16k/standard_new,l1,False,20
0.3334447847420303,0.5001003009027081,0.6262023231661815,0.6666666666666666,16,57_wikidatais_alive,24,layer_24/width_16k/standard,l1,False,14
0.6037762261601841,0.6086258776328987,0.6580117748636793,0.8333333333333334,128,57_wikidatais_alive,24,layer_24/width_16k/standard,l1,False,14
0.8500302284929986,0.8500312434909394,0.9261516034985423,0.8894736842105262,16,5_hist_fig_ismale,24,layer_24/width_16k/standard_new,l1,False,198
0.8837655300236534,0.883774213705478,0.9543830695543523,0.9394736842105262,128,5_hist_fig_ismale,24,layer_24/width_16k/standard_new,l1,False,198
0.8491335514115279,0.8491379310344828,0.8769380295035671,0.8769230769230769,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/topk_32,l1,False,143
0.8485716633406994,0.8485991379310345,0.8801191150787753,0.9692307692307693,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/topk_32,l1,False,143
0.6029455678659755,0.6042817679558011,0.6426214668355666,0.8958333333333334,16,58_wikidatapolitical_party,24,layer_24/width_16k/gated,l1,False,103
0.6340225875476004,0.6343232044198895,0.6933792275876804,0.9583333333333334,128,58_wikidatapolitical_party,24,layer_24/width_16k/gated,l1,False,103
0.8234740885191743,0.8236710130391174,0.8883478877293018,1.0,16,49_cm_isshort,24,layer_24/width_16k/standard_new,l1,False,14
0.9452845895772463,0.9454363089267803,0.9962250642086766,1.0,128,49_cm_isshort,24,layer_24/width_16k/standard_new,l1,False,14
0.333444695379541,0.5001002204850672,0.6070677039724999,0.8,16,56_wikidatasex_or_gender,24,layer_24/width_16k/p_anneal,l1,False,10
0.46926809254682283,0.5235518139907798,0.580676187981416,1.0,128,56_wikidatasex_or_gender,24,layer_24/width_16k/p_anneal,l1,False,10
0.5434680825792622,0.5434709634105405,0.5610481337413966,1.0,16,58_wikidatapolitical_party,24,layer_24/width_16k/gated,l1,False,20
0.5289117372462006,0.5290365894595502,0.5433992454735171,1.0,128,58_wikidatapolitical_party,24,layer_24/width_16k/gated,l1,False,20
0.33322053628304354,0.4998984771573604,0.5,0.5,16,44_phys_tf,24,layer_24/width_16k/p_anneal,l1,False,74
0.5608608907837971,0.5612182741116751,0.5853182750524166,0.902777777777778,128,44_phys_tf,24,layer_24/width_16k/p_anneal,l1,False,74
0.7817613442094467,0.7817815577439571,0.8713234027069247,0.8667466986794718,16,5_hist_fig_ismale,24,layer_24/width_16k/batch_topk_32,l1,False,531
0.8276592056922616,0.8276633840644584,0.9129785146779366,0.9231692677070829,128,5_hist_fig_ismale,24,layer_24/width_16k/batch_topk_32,l1,False,531
0.6721472825990553,0.6721516350760258,0.7285903443009858,0.7736842105263158,16,51_just_is,24,layer_24/width_16k/standard_new,l1,False,198
0.7029714327980997,0.7029785461362216,0.771519332222685,0.8026315789473684,128,51_just_is,24,layer_24/width_16k/standard_new,l1,False,198
0.7978435115353627,0.7990821009688934,0.8417878466371258,0.8796296296296298,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/batch_topk_32,l1,False,38
0.7367584808979761,0.7378888322284549,0.8402920801348063,0.9351851851851852,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/batch_topk_32,l1,False,38
0.7782495512322037,0.7785560344827587,0.8548811868311533,0.8582818930041153,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/topk_32,l1,False,103
0.8200222045700536,0.8200431034482759,0.893712609616528,0.8760288065843621,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/topk_32,l1,False,103
0.6700687896739427,0.6933333333333334,0.8578709296544237,0.8327330932372948,16,56_wikidatasex_or_gender,24,layer_24/width_16k/standard_new,l1,False,1024
0.9124527193736851,0.9124528301886793,0.9699966279812747,0.9959983993597439,128,56_wikidatasex_or_gender,24,layer_24/width_16k/standard_new,l1,False,1024
0.6277582935492254,0.6505781799899447,0.7093576534584392,0.96,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/topk_32,l1,False,10
0.648316707973718,0.6586224233283057,0.7182855929547133,0.64,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/topk_32,l1,False,10
0.6520600132293,0.6520754716981132,0.711800242825853,0.7074829931972789,16,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,1024
0.6622548311671661,0.6626415094339623,0.7202452257581725,0.7122849139655861,128,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,1024
0.5267863077434363,0.5274949083503055,0.5504581447729187,0.7895833333333334,16,58_wikidatapolitical_party,24,layer_24/width_16k/batch_topk_32,l1,False,53
0.5465003896828751,0.5465037338764427,0.533661577090964,0.6958333333333333,128,58_wikidatapolitical_party,24,layer_24/width_16k/batch_topk_32,l1,False,53
0.47714100830278583,0.5427841634738186,0.577261339318336,1.0,16,41_truthqa_tf,24,layer_24/width_16k/topk_32,l1,False,2
0.47123299948466313,0.5223499361430396,0.5620791794978861,1.0,128,41_truthqa_tf,24,layer_24/width_16k/topk_32,l1,False,2
0.5028493335088018,0.5273745333886354,0.5302647326533425,1.0,16,52_virtue_is,24,layer_24/width_16k/standard,l1,False,7
0.5089862935980162,0.5091248444628784,0.5285776290439866,1.0,128,52_virtue_is,24,layer_24/width_16k/standard,l1,False,7
0.5095900181163864,0.5317190314188514,0.5271940641749093,1.0,16,6_hist_fig_isamerican,24,layer_24/width_16k/p_anneal,l1,False,2
0.5816439163104686,0.5965579347608565,0.6585998690909511,1.0,128,6_hist_fig_isamerican,24,layer_24/width_16k/p_anneal,l1,False,2
0.8359350940901302,0.8362264150943396,0.90301750108097,0.9343737494997999,16,21_headline_istrump,24,layer_24/width_16k/standard,l1,False,1024
0.8827401338385653,0.8827672955974842,0.9442903014463226,0.9635854341736695,128,21_headline_istrump,24,layer_24/width_16k/standard,l1,False,1024
0.5306319067060432,0.5329153605015674,0.5486501459301697,0.6197916666666666,16,47_reasoning_tf,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.5376172708707603,0.5376175548589341,0.5536858423168011,0.8020833333333334,128,47_reasoning_tf,24,layer_24/width_16k/jumprelu_32,l1,False,143
0.3940497730395368,0.49009405643386034,0.4548628098156796,1.0,16,54_cs_tf,24,layer_24/width_16k/gated,l1,False,2
0.40682973353970486,0.49489693816289776,0.47192359730121025,1.0,128,54_cs_tf,24,layer_24/width_16k/gated,l1,False,2
0.715982278854414,0.7162297378427056,0.7939866098561122,1.0,16,49_cm_isshort,24,layer_24/width_16k/topk_32,l1,False,2
0.4044373322766695,0.43105863518110865,0.43480690915277237,1.0,128,49_cm_isshort,24,layer_24/width_16k/topk_32,l1,False,2
0.7404975334538615,0.7405128205128205,0.7994201703302252,0.824969400244798,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard,l1,False,1024
0.8071794871794872,0.8071794871794872,0.8827464907260915,0.9045287637698899,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard,l1,False,1024
0.3463701976345,0.505926724137931,0.699246618608799,0.6717948717948719,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,143
0.615646318878653,0.6228448275862069,0.6865466613406658,0.8307692307692308,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,143
0.9806824086611781,0.9806879903439951,0.9990616263955413,1.0,16,49_cm_isshort,24,layer_24/width_16k/jumprelu_32,l1,False,28
0.9853116149752442,0.9853148259907464,0.9999299093029618,1.0,128,49_cm_isshort,24,layer_24/width_16k/jumprelu_32,l1,False,28
0.5757107164977926,0.5774251857802771,0.5992665721140891,0.8333333333333334,16,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,20
0.6172775417953028,0.6173930508134163,0.6795429205774485,0.625,128,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,20
0.6979264595349615,0.6980942828485457,0.754606316627166,1.0,16,5_hist_fig_ismale,24,layer_24/width_16k/standard_new,l1,False,14
0.786150472266996,0.7861584754262788,0.8609111933960838,1.0,128,5_hist_fig_ismale,24,layer_24/width_16k/standard_new,l1,False,14
0.7533610756515501,0.7537108301264431,0.8354453027720355,1.0,16,23_headline_ischina,24,layer_24/width_16k/topk_32,l1,False,38
0.72115670557074,0.725673446948873,0.8104752233465105,0.8333333333333334,128,23_headline_ischina,24,layer_24/width_16k/topk_32,l1,False,38
0.7081611323963444,0.7106852739012706,0.7630406601416077,0.8342105263157895,16,56_wikidatasex_or_gender,24,layer_24/width_16k/batch_topk_32,l1,False,198
0.7081611323963444,0.7106852739012706,0.7630406601416077,0.8342105263157895,128,56_wikidatasex_or_gender,24,layer_24/width_16k/batch_topk_32,l1,False,198
0.8166539121664662,0.8174565931487564,0.8814679770217352,0.8813559322033898,16,21_headline_istrump,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,737
0.8425859141972672,0.8427968090098545,0.9054332141053797,0.8974782968168665,128,21_headline_istrump,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,737
0.6347511346353146,0.6353312302839117,0.6785084350197949,0.7109788359788359,16,52_virtue_is,24,layer_24/width_16k/topk_32,l1,False,74
0.638580830381325,0.6416403785488959,0.6790977311656103,0.8121693121693122,128,52_virtue_is,24,layer_24/width_16k/topk_32,l1,False,74
0.6100684414884073,0.6100755667506297,0.6738967124711692,0.8333333333333334,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,14
0.6040290207670543,0.6040302267002519,0.6469764155540396,0.8333333333333334,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,14
0.8726292255298468,0.8726499552372426,0.938936906552835,0.9319727891156463,16,6_hist_fig_isamerican,24,layer_24/width_16k/p_anneal,l1,False,531
0.9001785509978398,0.9001790510295434,0.9567532454000957,0.9607843137254903,128,6_hist_fig_isamerican,24,layer_24/width_16k/p_anneal,l1,False,531
0.7453722747840396,0.747140522875817,0.8359173087808107,0.8930041152263374,16,57_wikidatais_alive,24,layer_24/width_16k/jumprelu_32,l1,False,103
0.841277506390198,0.8412990196078431,0.9157453797150669,0.9498456790123456,128,57_wikidatais_alive,24,layer_24/width_16k/jumprelu_32,l1,False,103
0.7307103928817131,0.7362576346474181,0.7879467258601555,0.7907894736842105,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,198
0.7562456279129054,0.756246529705719,0.8293550376125293,0.8473684210526315,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,198
0.33344491905499685,0.5001004217714401,0.5274442890081822,0.6666666666666666,16,44_phys_tf,24,layer_24/width_16k/standard,l1,False,20
0.5768121850443112,0.5774251857802771,0.6021050049938605,0.9583333333333334,128,44_phys_tf,24,layer_24/width_16k/standard,l1,False,20
0.4445998179053678,0.5108556832694764,0.5736533743932356,1.0,16,41_truthqa_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,2
0.47597582682049294,0.5287356321839081,0.5506876663708962,1.0,128,41_truthqa_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,2
0.6364965922185385,0.637282652648605,0.6912839009053541,0.93125,16,36_sciq_tf,24,layer_24/width_16k/gated,l1,False,53
0.697890255198562,0.6979377274565305,0.7696616380483832,0.975,128,36_sciq_tf,24,layer_24/width_16k/gated,l1,False,53
0.6286909847776257,0.631326806915226,0.6995999930584479,0.7526315789473683,16,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,198
0.640155978394739,0.6409081441366382,0.6909829237817576,0.8526315789473684,128,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,198
0.45719918580427393,0.5251150690414249,0.5299949443348196,1.0,16,50_deon_isvalid,24,layer_24/width_16k/topk_32,l1,False,2
0.47062917971887597,0.5307184310586351,0.5631339805738148,1.0,128,50_deon_isvalid,24,layer_24/width_16k/topk_32,l1,False,2
0.38983051123364504,0.5115115115115115,0.5747600082468858,1.0,16,56_wikidatasex_or_gender,24,layer_24/width_16k/standard,l1,False,4
0.36971270619913066,0.5061061061061061,0.5475484913361206,1.0,128,56_wikidatasex_or_gender,24,layer_24/width_16k/standard,l1,False,4
0.5096847754011982,0.5353353353353353,0.5685075092512937,1.0,16,7_hist_fig_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,4
0.5512790298805087,0.5685685685685685,0.5985708069859973,1.0,128,7_hist_fig_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,4
0.4205972274733941,0.4942942942942943,0.48182510766322306,1.0,16,48_cm_correct,24,layer_24/width_16k/standard_new,l1,False,4
0.4969904224290635,0.4984984984984985,0.491688024027552,1.0,128,48_cm_correct,24,layer_24/width_16k/standard_new,l1,False,4
0.6949241516520753,0.6959158916295997,0.7678432121501786,0.8979166666666667,16,57_wikidatais_alive,24,layer_24/width_16k/standard,l1,False,53
0.7894553050898997,0.7911443590780428,0.8889741517323609,0.9916666666666667,128,57_wikidatais_alive,24,layer_24/width_16k/standard,l1,False,53
0.5377762397489905,0.5413533834586466,0.567760395414701,1.0,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.4895608529724261,0.519298245614035,0.5243224663971875,1.0,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.3457361552465028,0.5042235217673814,0.5469421891430789,0.6178977272727273,16,54_cs_tf,24,layer_24/width_16k/p_anneal,l1,False,382
0.550641289543291,0.5516569200779727,0.5752664766684206,0.7201704545454546,128,54_cs_tf,24,layer_24/width_16k/p_anneal,l1,False,382
0.8024368607331883,0.803076923076923,0.8629195139192783,0.8470012239902082,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,1024
0.837929964065488,0.837948717948718,0.9047867505975022,0.9220726234190126,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,1024
0.6639866080274794,0.6657319125070107,0.7471400602940215,0.9140211640211642,16,23_headline_ischina,24,layer_24/width_16k/batch_topk_32,l1,False,74
0.7232505694794154,0.7234997195737521,0.7964548323292718,0.8412698412698413,128,23_headline_ischina,24,layer_24/width_16k/batch_topk_32,l1,False,74
0.9916981100550559,0.9916981132075472,0.9994324274788134,1.0,16,49_cm_isshort,24,layer_24/width_16k/gated,l1,False,1024
0.9952201130806424,0.9952201257861635,0.9999521537883568,1.0,128,49_cm_isshort,24,layer_24/width_16k/gated,l1,False,1024
0.8764428071255433,0.8764547896150403,0.9448845024681631,0.9595838335334134,16,6_hist_fig_isamerican,24,layer_24/width_16k/standard_new,l1,False,531
0.885806552487251,0.8858549686660698,0.9486368397894026,0.9663865546218486,128,6_hist_fig_isamerican,24,layer_24/width_16k/standard_new,l1,False,531
0.8183111002053883,0.821273964131107,0.851606769144158,0.9244629244629244,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/topk_32,l1,False,382
0.8295894260030315,0.8299319727891157,0.8840794771689777,0.9341649341649342,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/topk_32,l1,False,382
0.6802892090976601,0.6806475349521707,0.7456575413670623,0.888888888888889,16,24_headline_isiran,24,layer_24/width_16k/gated,l1,False,28
0.6849806511396223,0.6887417218543046,0.7632504548211038,0.9166666666666666,128,24_headline_isiran,24,layer_24/width_16k/gated,l1,False,28
0.5877401769788108,0.5907102686940221,0.6363070942662781,0.7868421052631579,16,26_headline_isfrontpage,24,layer_24/width_16k/p_anneal,l1,False,198
0.630285260977479,0.6302853572172464,0.6730008329862558,0.8473684210526315,128,26_headline_isfrontpage,24,layer_24/width_16k/p_anneal,l1,False,198
0.7100717093983954,0.7104769839616747,0.7791182493405525,0.8973684210526315,16,36_sciq_tf,24,layer_24/width_16k/standard_new,l1,False,198
0.7700315441929608,0.770047906686107,0.8393959114257947,0.9842105263157895,128,36_sciq_tf,24,layer_24/width_16k/standard_new,l1,False,198
0.4978039872267621,0.5045304777594728,0.5277332310577584,0.5846153846153845,16,54_cs_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,143
0.5351986253420734,0.5354200988467874,0.5432763421803289,0.7384615384615385,128,54_cs_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,143
0.6644739143489301,0.6645326504481434,0.7159922246394987,0.695906432748538,16,52_virtue_is,24,layer_24/width_16k/gated,l1,False,143
0.6983642616217456,0.6984635083226632,0.7606468100237374,0.7894736842105263,128,52_virtue_is,24,layer_24/width_16k/gated,l1,False,143
0.5198066548115853,0.5312564901349948,0.5398718542401937,0.5833333333333334,16,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,14
0.33321795954613126,0.49989615784008307,0.5,0.5,128,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,14
0.35668846385470115,0.5044035228182546,0.5181813986016676,1.0,16,54_cs_tf,24,layer_24/width_16k/standard,l1,False,3
0.3602052519362539,0.5014011208967174,0.5020466333034401,1.0,128,54_cs_tf,24,layer_24/width_16k/standard,l1,False,3
0.5269953605310145,0.558958958958959,0.5885316984063823,1.0,16,7_hist_fig_ispolitician,24,layer_24/width_16k/standard_new,l1,False,4
0.5645903788870716,0.576976976976977,0.610625785369986,1.0,128,7_hist_fig_ispolitician,24,layer_24/width_16k/standard_new,l1,False,4
0.5599967868718019,0.5607537361923327,0.5942893192413381,0.7684659090909092,16,54_cs_tf,24,layer_24/width_16k/topk_32,l1,False,382
0.5336758972726752,0.5336798787091185,0.5737823812029336,0.7389914772727273,128,54_cs_tf,24,layer_24/width_16k/topk_32,l1,False,382
0.4416589093475574,0.48462566844919786,0.487651562812777,0.8333333333333334,16,58_wikidatapolitical_party,24,layer_24/width_16k/batch_topk_32,l1,False,7
0.3333333333333333,0.5,0.5,0.5,128,58_wikidatapolitical_party,24,layer_24/width_16k/batch_topk_32,l1,False,7
0.7521460869717326,0.7605344295991778,0.766064523216253,0.9479166666666666,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,53
0.7378636734353992,0.7456320657759506,0.7876446163580074,0.9541666666666667,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,53
0.6189601306427525,0.6194315662164886,0.631348246674728,0.9166666666666666,16,36_sciq_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,38
0.646579121704716,0.647046966337432,0.7035474444487785,0.8703703703703706,128,36_sciq_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,38
0.593246166899623,0.6222668004012036,0.7107226075708614,1.0,16,5_hist_fig_ismale,24,layer_24/width_16k/p_anneal,l1,False,14
0.7345659238375608,0.7410230692076228,0.8502469836891611,1.0,128,5_hist_fig_ismale,24,layer_24/width_16k/p_anneal,l1,False,14
0.5421798104642287,0.5449989977951494,0.5694688494872665,1.0,16,48_cm_correct,24,layer_24/width_16k/jumprelu_32,l1,False,10
0.5908294837601265,0.596311886149529,0.6268194769651573,0.88,128,48_cm_correct,24,layer_24/width_16k/jumprelu_32,l1,False,10
0.47242261681488695,0.488791032826261,0.4825580240012667,1.0,16,48_cm_correct,24,layer_24/width_16k/p_anneal,l1,False,3
0.38574270389312343,0.49499599679743794,0.4712918453257402,1.0,128,48_cm_correct,24,layer_24/width_16k/p_anneal,l1,False,3
0.34443796489764544,0.49939951961569257,0.47023142933882733,1.0,16,5_hist_fig_ismale,24,layer_24/width_16k/p_anneal,l1,False,3
0.3602412611582662,0.5064051240992794,0.5665062073678158,1.0,128,5_hist_fig_ismale,24,layer_24/width_16k/p_anneal,l1,False,3
0.6345619751377044,0.6385155466399197,0.7029023158905932,1.0,16,56_wikidatasex_or_gender,24,layer_24/width_16k/standard_new,l1,False,14
0.6663847908599864,0.6770310932798396,0.7681078448226464,1.0,128,56_wikidatasex_or_gender,24,layer_24/width_16k/standard_new,l1,False,14
0.5060622252038952,0.5080074487895717,0.5035732001114128,1.0,16,47_reasoning_tf,24,layer_24/width_16k/jumprelu_32,l1,False,10
0.49823783920939,0.4994413407821229,0.4993463928988751,1.0,128,47_reasoning_tf,24,layer_24/width_16k/jumprelu_32,l1,False,10
0.7622134549504306,0.7626582278481012,0.8567937830475886,0.8953189300411522,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/topk_32,l1,False,103
0.7638796016640712,0.7658227848101266,0.871764229379195,0.9266975308641975,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/topk_32,l1,False,103
0.5737167353129269,0.5747292418772563,0.6177714385806872,1.0,16,24_headline_isiran,24,layer_24/width_16k/gated,l1,False,2
0.5158590455160413,0.5451263537906137,0.5588961456013479,1.0,128,24_headline_isiran,24,layer_24/width_16k/gated,l1,False,2
0.43778995706939067,0.4430652995143011,0.4573486548260605,1.0,16,23_headline_ischina,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.44205755956283543,0.45385860766324876,0.45243370821596407,1.0,128,23_headline_ischina,24,layer_24/width_16k/jumprelu_32,l1,False,4
0.4367479510514119,0.48478260869565215,0.4919701743331233,0.9166666666666666,16,24_headline_isiran,24,layer_24/width_16k/topk_32,l1,False,7
0.5074675203073812,0.5304347826086957,0.548504515858013,0.75,128,24_headline_isiran,24,layer_24/width_16k/topk_32,l1,False,7
0.6460708582180549,0.6460807600950119,0.6926211498935008,0.7112299465240641,16,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,198
0.6833145285979655,0.684085510688836,0.7522264125605703,0.7245989304812834,128,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,198
0.49311299907976375,0.5019289340101523,0.5130577551828805,0.7711640211640213,16,7_hist_fig_ispolitician,24,layer_24/width_16k/gated,l1,False,74
0.5336803670565261,0.5384771573604061,0.5543446748679811,0.6316137566137566,128,7_hist_fig_ispolitician,24,layer_24/width_16k/gated,l1,False,74
0.6029911334051524,0.6065705128205128,0.6530636518429487,1.0,16,50_deon_isvalid,24,layer_24/width_16k/standard_new,l1,False,7
0.6143143812709031,0.6149839743589743,0.6617556038379355,1.0,128,50_deon_isvalid,24,layer_24/width_16k/standard_new,l1,False,7
0.48589245574254086,0.4908616187989556,0.4847763896082522,0.7083333333333334,16,54_cs_tf,24,layer_24/width_16k/p_anneal,l1,False,20
0.5314320144607351,0.5314320144607351,0.5342414253236328,1.0,128,54_cs_tf,24,layer_24/width_16k/p_anneal,l1,False,20
0.555080880578673,0.5652086272928845,0.5822444123727425,0.8750000000000001,16,51_just_is,24,layer_24/width_16k/jumprelu_32,l1,False,38
0.5663925281687646,0.5924208828865148,0.6631055700745017,0.9444444444444445,128,51_just_is,24,layer_24/width_16k/jumprelu_32,l1,False,38
0.6425570706633335,0.6456140350877193,0.6942460648478501,1.0,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/standard,l1,False,4
0.6200716019234538,0.638095238095238,0.7271333037187716,1.0,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/standard,l1,False,4
